StudentID,Age,Gender,StudyHoursPerDay,AttendanceRate,MotivationLevel,StressLevel,InternetAccess,Resources,EduTechUsage,OnlineCourses,Discussions,AssignmentCompletion,LearningStyle,ExamScore,FinalGrade
4305,22,Male,1.9,77.6,5,10,No,Low,Yes,4,8,63.0,Reading/Writing,60.7,C
4306,19,Female,18.7,64.6,2,7,Yes,Low,Yes,0,3,71.1,Reading/Writing,83.1,B
4307,29,Female,17.6,65.4,10,9,Yes,High,Yes,2,7,52.2,Auditory,96.9,A
4308,19,Male,6.4,68.5,10,9,No,High,Yes,1,1,76.5,Kinesthetic,71.0,C
4309,18,Male,14.4,62.1,8,10,Yes,High,No,3,2,64.1,Reading/Writing,92.1,A
4310,20,Male,3.5,85.7,7,8,Yes,High,No,2,5,81.9,Kinesthetic,81.4,B
4311,30,Male,11.4,93.7,10,4,Yes,High,Yes,2,6,75.4,Auditory,98.8,A
4312,28,Male,14.0,75.9,7,6,No,High,No,4,8,66.0,Reading/Writing,99.3,A
4313,20,Male,16.9,62.1,6,9,Yes,High,No,3,7,73.7,Auditory,99.0,A
4314,29,Male,8.0,74.1,10,6,No,Low,Yes,2,1,72.2,Auditory,85.0,B
4315,22,Female,13.3,52.1,1,9,No,Low,No,0,4,85.2,Auditory,71.1,C
4316,30,Female,2.2,69.7,1,1,Yes,Low,Yes,4,7,74.3,Reading/Writing,69.4,C
4317,27,Male,2.1,81.4,6,1,Yes,Low,No,3,9,48.7,Reading/Writing,74.1,C
4318,19,Female,13.5,50.1,8,6,Yes,High,Yes,4,9,95.4,Kinesthetic,89.5,B
4319,19,Male,7.7,79.3,6,2,No,Low,Yes,3,9,45.1,Reading/Writing,68.8,C
4320,20,Female,15.6,88.1,5,6,Yes,Low,Yes,2,5,52.9,Auditory,92.7,A
4321,23,Female,8.4,50.5,9,10,Yes,High,Yes,3,6,98.9,Auditory,74.6,C
4322,21,Female,19.2,97.6,10,10,No,Low,Yes,3,3,71.2,Visual,100,A
4323,26,Female,4.6,87.8,3,7,Yes,High,No,2,0,74.6,Auditory,71.4,C
4324,29,Male,3.6,53.5,9,4,Yes,Low,No,4,3,88.9,Kinesthetic,75.4,B
4325,18,Female,6.2,84.0,10,3,No,Low,No,4,9,72.6,Visual,90.6,A
4326,25,Male,13.4,79.0,10,3,No,High,Yes,3,1,82.9,Reading/Writing,99.9,A
4327,29,Male,11.8,86.5,9,3,Yes,Low,No,2,10,52.5,Auditory,90.1,A
4328,21,Female,8.7,53.4,8,10,No,High,Yes,5,8,83.8,Reading/Writing,80.3,B
4329,25,Female,13.0,83.4,1,2,No,Low,Yes,2,0,48.3,Kinesthetic,77.4,B
4330,23,Female,18.0,51.4,1,10,Yes,Low,No,5,7,91.3,Auditory,88.0,B
4331,18,Female,1.0,68.4,10,9,Yes,High,Yes,0,4,69.0,Visual,76.5,B
4332,20,Male,7.0,60.0,5,2,No,High,No,0,7,52.0,Reading/Writing,78.3,B
4333,19,Female,14.0,58.3,7,8,Yes,High,Yes,4,9,75.9,Auditory,87.4,B
4334,24,Male,19.5,82.2,5,8,No,High,Yes,3,0,73.1,Auditory,91.6,A
4335,23,Male,3.6,92.2,7,4,No,High,No,1,1,75.3,Visual,78.8,B
4336,19,Male,13.2,65.1,6,4,No,High,No,3,2,77.2,Kinesthetic,91.5,A
4337,29,Female,4.5,84.3,1,7,Yes,Low,Yes,5,8,77.4,Reading/Writing,62.6,C
4338,21,Female,4.0,85.4,2,4,Yes,Low,No,3,8,92.5,Auditory,73.9,C
4339,28,Male,2.4,80.1,5,9,No,High,No,5,8,57.5,Visual,60.2,C
4340,20,Female,4.5,88.7,5,8,No,High,No,5,3,74.0,Visual,71.1,C
4341,21,Male,12.0,96.3,2,8,No,Low,No,0,3,85.0,Auditory,80.4,B
4342,21,Male,9.4,67.4,10,5,No,Low,No,0,0,70.6,Visual,76.1,B
4343,19,Female,19.4,50.6,4,3,No,Low,Yes,2,5,74.3,Visual,87.1,B
4344,29,Male,14.5,73.9,10,9,Yes,Low,No,5,0,42.2,Auditory,81.1,B
4345,26,Male,10.5,59.0,1,2,Yes,Low,No,2,8,82.3,Kinesthetic,76.5,B
4346,26,Male,11.5,82.4,8,2,Yes,High,Yes,4,2,89.3,Reading/Writing,100,A
4347,22,Male,4.1,54.3,2,5,Yes,High,No,5,4,97.0,Visual,74.1,C
4348,18,Female,9.8,81.6,6,4,Yes,Low,Yes,1,0,92.7,Auditory,79.8,B
4349,18,Female,10.5,53.0,7,4,No,Low,No,3,0,74.9,Kinesthetic,72.6,C
4350,30,Male,5.9,69.5,5,8,No,Low,Yes,3,7,52.8,Visual,63.9,C
4351,25,Male,13.0,63.8,9,2,Yes,Low,Yes,5,4,52.1,Visual,96.7,A
4352,18,Female,13.5,95.3,10,8,Yes,Low,Yes,3,4,78.4,Visual,98.7,A
4353,30,Male,9.3,81.2,2,8,Yes,Low,No,1,10,47.4,Kinesthetic,65.9,C
4354,27,Male,3.7,62.4,9,10,Yes,Low,No,3,5,52.4,Visual,69.8,C
4355,19,Female,13.7,86.7,7,3,No,Low,No,5,1,63.9,Auditory,88.1,B
4356,20,Female,12.8,97.7,2,6,No,Low,Yes,0,3,98.1,Visual,79.3,B
4357,27,Female,7.6,53.0,7,5,No,Low,No,3,4,57.6,Visual,60.8,C
4358,27,Male,1.2,58.1,1,5,No,High,Yes,5,10,89.8,Auditory,53.8,D
4359,22,Female,9.4,66.2,4,10,No,Low,Yes,1,2,68.4,Auditory,60.7,C
4360,27,Male,19.1,71.1,2,6,Yes,Low,Yes,3,4,84.4,Kinesthetic,85.0,B
4361,29,Female,2.1,76.4,3,7,No,Low,Yes,1,9,60.2,Reading/Writing,60.2,C
4362,25,Male,9.2,72.3,7,8,No,High,Yes,0,0,89.8,Visual,77.8,B
4363,26,Male,8.0,62.5,8,3,Yes,Low,No,1,7,57.1,Visual,75.5,B
4364,18,Female,4.1,92.6,10,6,Yes,High,Yes,3,2,59.8,Reading/Writing,84.2,B
4365,27,Male,4.8,59.5,6,1,No,Low,No,4,9,60.4,Visual,73.2,C
4366,21,Male,18.9,50.8,4,10,No,High,Yes,5,5,71.6,Kinesthetic,87.3,B
4367,28,Female,11.3,97.3,9,2,Yes,High,No,1,5,68.7,Visual,99.9,A
4368,23,Female,4.7,61.0,3,4,Yes,High,Yes,4,5,41.0,Kinesthetic,64.6,C
4369,24,Male,2.8,84.5,10,8,No,High,No,4,1,85.1,Visual,74.0,C
4370,18,Female,19.0,87.2,6,3,Yes,Low,Yes,3,6,99.3,Visual,100,A
4371,30,Male,9.4,63.1,9,9,No,High,Yes,1,9,81.3,Visual,87.0,B
4372,21,Male,1.0,68.7,8,6,Yes,High,No,1,6,71.8,Reading/Writing,65.2,C
4373,26,Female,16.5,61.0,3,4,No,High,No,3,4,81.7,Visual,88.4,B
4374,19,Female,5.4,80.4,6,8,No,High,Yes,5,8,88.6,Kinesthetic,81.3,B
4375,22,Male,8.8,82.1,1,6,No,High,Yes,0,7,40.5,Auditory,71.7,C
4376,20,Male,17.9,83.2,1,2,No,Low,Yes,0,9,82.3,Auditory,85.0,B
4377,22,Male,4.6,61.6,8,2,No,High,No,1,8,55.0,Visual,79.1,B
4378,21,Male,8.5,83.0,1,7,Yes,High,No,1,6,60.6,Kinesthetic,74.6,C
4379,28,Male,4.4,65.3,9,9,No,High,No,5,4,70.0,Kinesthetic,66.5,C
4380,24,Female,19.3,96.1,6,1,Yes,High,No,0,6,45.9,Visual,100,A
4381,21,Male,7.5,80.7,9,7,No,High,No,2,3,83.8,Reading/Writing,79.2,B
4382,22,Female,15.1,60.2,9,5,No,Low,No,0,10,95.9,Visual,91.3,A
4383,21,Male,15.1,55.9,2,5,No,Low,Yes,2,0,72.6,Reading/Writing,72.1,C
4384,24,Female,3.5,68.3,2,7,Yes,Low,Yes,1,9,70.5,Visual,58.3,D
4385,26,Female,8.9,98.8,8,9,Yes,High,Yes,5,1,49.7,Kinesthetic,86.0,B
4386,22,Male,18.0,98.5,1,7,Yes,Low,No,2,4,71.5,Reading/Writing,92.4,A
4387,18,Male,15.1,66.3,5,5,No,Low,No,2,3,84.3,Visual,81.7,B
4388,22,Male,15.8,54.8,3,6,Yes,Low,No,1,9,84.1,Auditory,78.5,B
4389,26,Female,14.6,62.0,10,4,No,High,No,4,2,94.3,Kinesthetic,98.7,A
4390,26,Male,14.8,58.3,9,6,Yes,Low,Yes,5,5,60.6,Reading/Writing,91.9,A
4391,29,Male,8.8,98.7,5,4,No,High,No,2,3,42.2,Kinesthetic,77.5,B
4392,25,Female,9.9,96.9,9,3,Yes,Low,No,5,1,58.1,Kinesthetic,91.8,A
4393,25,Male,10.1,58.0,1,8,Yes,Low,Yes,3,5,79.7,Kinesthetic,72.3,C
4394,30,Male,14.6,77.9,7,10,No,Low,No,4,0,63.2,Auditory,78.4,B
4395,24,Female,9.5,97.0,10,6,No,High,Yes,0,10,97.6,Visual,100,A
4396,20,Female,1.3,79.0,2,2,Yes,High,Yes,3,6,62.0,Auditory,66.5,C
4397,26,Female,3.2,92.1,10,10,No,Low,No,0,8,57.1,Visual,64.2,C
4398,30,Male,8.3,74.1,9,1,No,Low,No,1,3,68.1,Auditory,78.6,B
4399,23,Female,10.0,64.9,9,5,Yes,High,Yes,4,1,56.0,Auditory,81.6,B
4400,24,Male,14.1,74.8,5,4,Yes,High,No,1,10,80.1,Kinesthetic,94.9,A
4401,27,Male,10.3,99.9,4,6,No,High,No,4,10,60.1,Visual,90.6,A
4402,23,Male,13.4,97.1,3,1,Yes,Low,No,5,1,51.5,Kinesthetic,97.5,A
4403,22,Female,17.1,96.6,5,5,Yes,Low,No,1,10,77.6,Reading/Writing,96.3,A
4404,28,Male,8.8,98.1,2,5,No,Low,No,5,1,83.4,Reading/Writing,74.5,C
4405,25,Male,9.1,86.6,9,7,Yes,High,No,1,4,81.2,Kinesthetic,90.4,A
4406,19,Female,3.4,81.0,10,10,No,Low,Yes,1,3,69.7,Auditory,72.5,C
4407,28,Male,1.2,51.8,1,1,No,High,No,2,9,97.4,Auditory,58.6,D
4408,26,Female,16.5,89.2,3,4,No,Low,Yes,0,9,71.6,Reading/Writing,91.9,A
4409,26,Male,19.7,60.8,5,3,No,High,Yes,0,3,45.9,Visual,88.8,B
4410,19,Male,13.9,91.7,9,9,No,High,No,1,8,98.6,Reading/Writing,100,A
4411,19,Male,14.8,51.3,9,9,Yes,High,No,3,5,83.5,Kinesthetic,93.2,A
4412,26,Female,11.0,82.2,10,10,No,Low,No,1,3,43.8,Reading/Writing,82.7,B
4413,24,Female,18.4,68.4,5,7,No,High,Yes,2,10,82.8,Auditory,100,A
4414,28,Male,5.5,71.5,3,7,No,Low,No,1,6,77.0,Reading/Writing,65.4,C
4415,21,Male,1.6,83.7,7,3,No,Low,Yes,1,0,73.2,Auditory,72.2,C
4416,24,Female,12.3,92.2,7,5,Yes,High,No,0,6,44.0,Reading/Writing,90.6,A
4417,28,Female,2.7,73.2,7,3,No,Low,Yes,5,1,96.1,Auditory,78.1,B
4418,22,Male,14.0,51.4,9,5,Yes,Low,No,3,3,83.1,Reading/Writing,96.3,A
4419,23,Male,19.9,51.4,6,4,No,Low,Yes,0,9,49.3,Visual,92.8,A
4420,26,Female,16.3,63.2,6,10,No,High,Yes,1,8,47.4,Visual,89.9,B
4421,29,Male,13.7,60.0,9,8,Yes,High,Yes,1,10,52.5,Auditory,88.6,B
4422,30,Male,8.3,69.2,9,6,No,Low,No,4,0,66.7,Auditory,69.3,C
4423,30,Female,5.7,94.9,3,2,Yes,High,No,4,3,90.8,Kinesthetic,88.3,B
4424,29,Male,19.5,77.5,8,2,No,High,Yes,0,6,92.0,Reading/Writing,100,A
4425,25,Male,10.7,77.4,5,7,Yes,Low,No,1,10,61.8,Reading/Writing,75.7,B
4426,30,Male,3.3,64.5,7,1,Yes,High,Yes,5,9,87.8,Auditory,86.0,B
4427,25,Female,20.0,54.6,1,3,No,High,Yes,0,5,66.6,Auditory,88.4,B
4428,28,Female,8.1,70.8,10,9,No,High,Yes,1,8,59.7,Kinesthetic,79.2,B
4429,30,Male,3.7,69.8,5,8,No,Low,No,2,0,52.8,Visual,50.6,D
4430,29,Male,6.3,79.6,2,10,No,High,No,0,7,42.9,Visual,61.9,C
4431,26,Female,10.6,50.3,9,3,No,Low,No,4,0,62.1,Kinesthetic,82.6,B
4432,22,Female,13.9,71.0,1,6,Yes,High,Yes,4,0,60.1,Visual,86.0,B
4433,23,Male,11.4,90.1,1,1,Yes,High,No,3,2,55.0,Reading/Writing,83.7,B
4434,28,Male,3.1,74.1,2,8,Yes,High,No,5,1,57.3,Visual,62.6,C
4435,28,Female,10.6,76.6,10,9,Yes,Low,No,3,4,67.8,Auditory,85.9,B
4436,19,Female,16.7,51.1,9,5,No,High,No,0,1,41.4,Visual,86.9,B
4437,27,Male,19.3,79.3,6,1,Yes,High,Yes,3,2,58.4,Kinesthetic,100,A
4438,18,Male,9.1,83.7,2,10,No,High,Yes,4,8,71.8,Reading/Writing,69.0,C
4439,21,Male,11.7,92.1,1,2,No,Low,No,5,5,88.2,Kinesthetic,77.3,B
4440,19,Male,16.9,71.4,5,10,Yes,Low,Yes,3,3,56.3,Visual,87.0,B
4441,22,Female,11.5,91.1,8,7,Yes,Low,No,2,6,42.7,Kinesthetic,94.1,A
4442,28,Female,3.0,84.8,6,1,No,Low,No,1,7,75.9,Visual,76.7,B
4443,18,Female,15.0,82.0,5,1,Yes,High,No,3,6,74.2,Kinesthetic,100,A
4444,26,Female,17.7,61.0,3,4,Yes,High,Yes,2,3,89.6,Visual,92.3,A
4445,21,Female,15.1,74.8,5,1,No,High,No,2,2,73.8,Auditory,92.5,A
4446,19,Female,9.9,52.7,2,2,No,High,Yes,2,9,72.1,Reading/Writing,78.6,B
4447,18,Male,8.0,53.5,2,3,No,High,No,2,1,44.8,Visual,58.1,D
4448,26,Female,8.3,61.1,4,6,No,Low,No,5,1,97.4,Visual,67.6,C
4449,28,Male,6.2,63.1,10,5,No,High,No,5,8,62.9,Auditory,75.1,B
4450,26,Male,13.7,89.4,2,8,No,Low,Yes,3,9,97.9,Visual,91.8,A
4451,23,Male,2.5,90.7,7,8,No,Low,Yes,1,6,88.0,Visual,63.1,C
4452,25,Male,13.7,54.0,6,7,Yes,High,No,0,4,93.3,Auditory,93.4,A
4453,19,Male,2.0,70.4,8,10,Yes,High,Yes,1,6,99.4,Visual,73.3,C
4454,29,Female,18.1,91.1,7,4,No,High,No,3,7,72.2,Auditory,100,A
4455,19,Male,4.1,92.0,1,8,Yes,High,Yes,0,3,98.3,Reading/Writing,69.5,C
4456,22,Female,17.3,52.4,8,7,No,Low,Yes,3,1,74.1,Auditory,90.5,A
4457,20,Male,3.7,95.8,7,5,Yes,Low,Yes,2,0,73.1,Auditory,76.7,B
4458,19,Male,10.0,59.6,1,8,Yes,Low,Yes,5,9,89.2,Reading/Writing,80.2,B
4459,26,Female,15.0,58.0,6,4,No,High,No,3,5,59.3,Reading/Writing,83.3,B
4460,27,Female,5.5,80.9,6,6,Yes,High,Yes,3,8,93.3,Auditory,85.3,B
4461,27,Female,15.3,65.1,5,10,Yes,High,No,1,1,82.9,Kinesthetic,91.6,A
4462,24,Female,18.2,69.8,3,1,Yes,Low,No,5,9,77.6,Auditory,91.7,A
4463,24,Female,1.7,77.6,10,7,No,High,Yes,5,2,40.6,Reading/Writing,66.5,C
4464,19,Female,15.6,52.9,2,2,No,High,No,2,9,93.3,Auditory,86.6,B
4465,24,Female,14.2,82.6,1,8,No,High,No,4,0,41.8,Visual,81.7,B
4466,27,Male,4.0,65.0,10,10,No,Low,Yes,0,2,81.0,Reading/Writing,59.6,D
4467,24,Male,19.5,53.8,4,7,No,High,Yes,1,3,86.6,Reading/Writing,90.1,A
4468,19,Female,7.3,94.6,1,7,No,High,No,0,7,71.2,Auditory,67.0,C
4469,28,Male,6.8,89.5,5,10,Yes,Low,No,1,3,94.3,Auditory,84.3,B
4470,24,Female,18.5,87.0,8,3,No,Low,No,3,10,47.3,Kinesthetic,93.2,A
4471,26,Female,16.2,85.0,2,7,Yes,High,No,1,5,81.0,Auditory,91.1,A
4472,20,Female,19.3,66.0,9,3,No,Low,Yes,1,8,82.9,Auditory,100,A
4473,22,Male,5.9,64.0,7,10,Yes,Low,No,5,2,63.4,Kinesthetic,69.5,C
4474,28,Female,15.9,90.0,4,9,Yes,High,Yes,4,7,47.1,Kinesthetic,94.1,A
4475,24,Female,2.6,80.8,5,9,Yes,High,Yes,2,8,45.3,Auditory,72.1,C
4476,20,Female,7.9,55.0,6,3,No,High,No,2,9,84.7,Kinesthetic,78.6,B
4477,28,Male,1.7,56.4,3,9,Yes,High,Yes,3,4,40.9,Reading/Writing,47.5,F
4478,21,Male,8.0,72.5,1,4,Yes,High,No,3,3,76.1,Kinesthetic,71.4,C
4479,30,Female,12.5,69.1,1,9,Yes,Low,Yes,2,0,83.2,Auditory,71.3,C
4480,20,Male,11.9,69.9,4,6,Yes,Low,Yes,5,9,43.9,Visual,73.5,C
4481,22,Female,15.4,97.4,1,4,No,High,Yes,5,8,62.6,Auditory,87.1,B
4482,18,Female,19.6,81.0,3,4,Yes,High,Yes,4,5,85.2,Kinesthetic,100,A
4483,23,Male,18.7,66.0,5,2,Yes,High,Yes,1,4,58.7,Visual,95.6,A
4484,26,Male,12.2,58.8,9,9,Yes,High,Yes,5,1,80.3,Auditory,81.7,B
4485,23,Male,13.5,86.9,6,3,No,High,No,3,4,91.2,Kinesthetic,100,A
4486,21,Female,5.7,91.5,3,4,No,High,Yes,0,8,85.3,Kinesthetic,81.7,B
4487,26,Male,4.9,62.0,5,8,Yes,High,Yes,5,2,46.5,Kinesthetic,59.2,D
4488,19,Male,7.1,71.0,10,4,Yes,High,Yes,4,1,65.9,Auditory,81.5,B
4489,22,Male,7.8,73.0,10,5,Yes,Low,Yes,2,0,41.4,Visual,69.6,C
4490,24,Male,16.6,61.6,4,8,Yes,High,Yes,3,5,82.2,Kinesthetic,99.2,A
4491,23,Female,15.5,60.1,8,7,No,Low,Yes,5,0,73.8,Kinesthetic,79.8,B
4492,24,Female,1.7,71.9,10,7,Yes,High,No,2,4,59.2,Reading/Writing,69.3,C
4493,30,Male,7.3,99.9,3,8,Yes,Low,Yes,3,4,53.7,Visual,72.0,C
4494,30,Female,17.2,70.5,6,1,Yes,Low,No,0,0,50.5,Kinesthetic,93.3,A
4495,18,Female,14.7,62.6,5,2,No,High,Yes,4,3,72.7,Visual,86.6,B
4496,25,Female,3.6,88.6,8,1,No,High,Yes,2,4,52.7,Kinesthetic,73.1,C
4497,27,Female,16.9,72.9,5,9,Yes,High,No,0,8,81.6,Auditory,97.8,A
4498,25,Male,14.2,52.4,2,8,Yes,High,Yes,5,6,52.1,Kinesthetic,80.9,B
4499,24,Female,1.5,59.7,4,9,No,Low,No,4,7,42.0,Visual,45.5,F
4500,20,Female,15.5,88.9,10,4,Yes,Low,No,5,6,53.8,Reading/Writing,95.8,A
4501,22,Male,3.9,79.5,5,5,No,Low,No,1,6,50.5,Visual,64.0,C
4502,30,Male,6.3,55.3,1,8,No,High,No,1,0,61.4,Kinesthetic,50.5,D
4503,24,Male,9.3,57.5,7,10,Yes,Low,Yes,2,0,56.7,Visual,74.0,C
4504,24,Male,14.5,98.7,4,2,No,High,No,4,8,67.4,Visual,99.0,A
4505,30,Male,19.1,63.6,9,7,No,High,No,0,1,65.9,Auditory,100,A
4506,19,Female,6.4,88.8,4,10,No,Low,Yes,4,4,91.2,Kinesthetic,72.3,C
4507,19,Female,9.5,69.7,4,7,No,High,Yes,0,6,40.7,Visual,76.2,B
4508,24,Male,6.0,51.6,6,8,No,Low,Yes,4,7,47.4,Reading/Writing,63.9,C
4509,23,Female,9.2,85.7,2,4,Yes,Low,No,1,10,55.5,Auditory,77.1,B
4510,22,Female,5.3,65.6,4,9,No,High,No,2,8,66.9,Auditory,59.9,D
4511,25,Male,2.4,83.9,2,5,No,Low,No,3,5,42.5,Auditory,52.2,D
4512,28,Male,12.2,50.6,8,10,Yes,High,No,5,7,40.5,Auditory,75.1,B
4513,20,Male,18.3,73.9,10,2,Yes,Low,Yes,5,0,59.3,Visual,100,A
4514,18,Female,2.6,79.5,6,10,Yes,High,Yes,4,0,62.3,Kinesthetic,61.8,C
4515,23,Male,18.2,61.3,5,7,Yes,High,Yes,0,8,57.8,Reading/Writing,90.4,A
4516,18,Female,15.8,52.7,7,10,No,High,No,5,6,57.8,Auditory,91.5,A
4517,27,Male,4.2,73.5,5,9,Yes,Low,Yes,5,7,73.1,Visual,74.9,C
4518,28,Female,8.7,61.5,10,5,No,High,No,3,7,96.6,Reading/Writing,91.7,A
4519,20,Male,17.4,72.1,10,9,No,Low,No,3,8,61.2,Reading/Writing,100,A
4520,30,Male,18.1,53.7,10,1,No,Low,Yes,1,0,52.0,Visual,92.7,A
4521,29,Male,12.6,82.5,9,2,Yes,Low,No,4,4,88.1,Visual,100,A
4522,22,Male,14.0,90.7,2,8,No,High,No,1,7,67.7,Visual,90.7,A
4523,30,Male,11.1,61.8,1,5,No,Low,Yes,3,1,55.5,Reading/Writing,68.2,C
4524,24,Male,9.8,61.2,3,4,No,High,No,1,3,65.8,Kinesthetic,71.5,C
4525,20,Male,9.7,74.3,3,6,Yes,High,Yes,5,8,51.5,Auditory,82.0,B
4526,22,Male,10.2,86.0,10,9,Yes,High,Yes,3,0,92.5,Kinesthetic,100,A
4527,20,Female,10.3,83.6,2,8,No,Low,No,2,4,52.1,Kinesthetic,77.1,B
4528,20,Male,18.3,86.8,10,4,No,Low,Yes,0,5,80.0,Kinesthetic,100,A
4529,27,Male,5.3,86.5,9,3,Yes,Low,No,3,8,96.1,Visual,96.1,A
4530,28,Male,8.6,83.6,6,2,No,Low,No,4,3,80.6,Reading/Writing,75.4,B
4531,29,Female,6.9,88.6,9,10,No,High,Yes,0,3,73.7,Auditory,82.0,B
4532,29,Male,16.7,85.4,4,10,No,Low,Yes,5,9,99.6,Kinesthetic,91.3,A
4533,30,Male,2.2,96.8,8,4,Yes,Low,Yes,4,0,78.4,Kinesthetic,78.9,B
4534,30,Female,13.0,90.5,7,4,No,High,No,4,5,100.0,Reading/Writing,94.1,A
4535,20,Female,4.6,80.5,8,10,No,Low,Yes,2,5,41.2,Auditory,59.5,D
4536,29,Female,6.5,61.3,7,9,Yes,Low,Yes,0,1,43.1,Visual,55.7,D
4537,29,Male,17.4,89.3,8,4,No,Low,No,0,0,97.4,Auditory,98.8,A
4538,27,Female,8.6,59.9,10,9,Yes,Low,No,3,7,93.9,Visual,80.1,B
4539,18,Male,2.3,91.2,4,3,No,Low,No,1,5,62.3,Reading/Writing,73.2,C
4540,23,Male,14.1,76.1,1,1,Yes,High,No,0,1,99.4,Auditory,88.7,B
4541,22,Female,5.6,97.1,6,8,No,High,No,0,9,90.5,Reading/Writing,79.3,B
4542,23,Male,10.0,78.7,4,9,No,High,Yes,5,6,54.6,Auditory,81.0,B
4543,21,Female,7.1,71.5,10,2,No,Low,Yes,4,5,94.5,Visual,80.6,B
4544,29,Male,15.9,80.2,6,9,Yes,High,Yes,5,7,55.6,Visual,89.9,B
4545,25,Male,2.1,97.8,10,1,Yes,Low,No,1,6,56.7,Kinesthetic,86.4,B
4546,20,Female,1.8,65.5,9,10,No,Low,No,3,7,91.5,Kinesthetic,67.4,C
4547,29,Male,12.5,85.6,6,6,No,High,Yes,0,4,69.3,Reading/Writing,88.5,B
4548,29,Female,10.9,79.4,10,4,No,Low,Yes,4,10,64.0,Visual,89.4,B
4549,30,Female,19.9,66.4,9,6,No,Low,No,0,2,96.1,Auditory,95.4,A
4550,19,Male,8.2,81.0,10,4,No,High,Yes,1,0,89.6,Auditory,95.0,A
4551,19,Female,13.9,65.1,6,1,No,High,Yes,5,10,82.3,Kinesthetic,90.2,A
4552,30,Female,12.9,51.9,3,5,No,Low,No,3,3,66.4,Reading/Writing,72.8,C
4553,29,Male,4.3,72.8,10,6,No,High,Yes,0,2,43.4,Visual,71.8,C
4554,18,Female,8.9,81.6,7,8,Yes,Low,Yes,3,1,76.6,Kinesthetic,85.0,B
4555,18,Female,17.5,58.7,5,10,No,Low,Yes,4,9,62.5,Kinesthetic,89.0,B
4556,28,Male,13.9,63.9,4,2,Yes,High,No,2,9,85.6,Auditory,94.4,A
4557,21,Female,9.9,78.2,7,9,Yes,Low,No,4,0,98.9,Auditory,91.0,A
4558,22,Male,12.8,52.6,2,5,No,High,Yes,0,7,40.9,Auditory,72.9,C
4559,24,Male,17.2,96.5,5,9,Yes,High,Yes,1,0,85.4,Kinesthetic,100,A
4560,25,Male,1.1,77.3,3,6,No,Low,Yes,1,6,72.5,Visual,53.2,D
4561,30,Male,1.2,62.0,6,4,Yes,Low,Yes,4,6,99.5,Visual,76.6,B
4562,22,Female,7.2,76.1,10,5,Yes,Low,Yes,2,9,73.4,Reading/Writing,81.1,B
4563,19,Female,10.1,70.6,8,4,Yes,High,No,5,3,57.7,Visual,87.4,B
4564,23,Female,11.9,58.7,9,9,Yes,Low,Yes,4,9,60.4,Reading/Writing,87.7,B
4565,19,Male,7.3,50.8,4,8,No,High,Yes,2,0,85.2,Kinesthetic,69.5,C
4566,24,Male,19.7,84.4,10,1,Yes,High,No,2,10,78.3,Auditory,100,A
4567,20,Male,9.2,90.9,1,2,No,Low,Yes,1,4,94.1,Visual,84.4,B
4568,22,Male,9.4,75.3,2,5,No,High,Yes,0,4,40.4,Visual,73.5,C
4569,25,Male,1.7,97.1,3,10,No,Low,Yes,4,1,88.7,Visual,68.2,C
4570,20,Female,17.8,55.9,3,8,No,Low,No,1,4,53.2,Reading/Writing,83.7,B
4571,30,Male,7.8,78.7,7,6,Yes,High,Yes,0,2,42.9,Reading/Writing,81.6,B
4572,29,Male,7.2,85.9,1,1,Yes,Low,No,4,0,59.1,Visual,66.2,C
4573,30,Female,13.2,66.1,3,3,No,High,No,5,5,83.2,Reading/Writing,93.1,A
4574,30,Female,5.9,86.1,8,3,Yes,Low,No,0,9,47.0,Auditory,81.0,B
4575,21,Male,7.4,89.0,9,8,No,Low,Yes,2,2,94.0,Auditory,79.1,B
4576,27,Female,12.7,61.8,8,5,No,Low,Yes,2,1,56.9,Reading/Writing,78.6,B
4577,21,Female,6.8,64.5,5,7,Yes,Low,No,4,4,60.2,Reading/Writing,65.3,C
4578,18,Male,7.4,84.9,6,1,Yes,Low,Yes,2,10,95.3,Auditory,85.8,B
4579,27,Female,12.5,89.8,9,9,No,Low,Yes,5,4,45.7,Reading/Writing,86.7,B
4580,26,Male,6.6,76.7,9,9,Yes,Low,Yes,5,9,91.5,Auditory,84.8,B
4581,20,Male,17.5,78.2,8,8,No,High,Yes,5,10,60.4,Kinesthetic,94.4,A
4582,21,Female,4.7,88.8,5,7,No,High,Yes,1,9,87.6,Auditory,84.9,B
4583,27,Male,19.8,80.5,7,7,No,High,No,5,0,95.2,Auditory,100,A
4584,29,Male,9.4,89.8,3,8,Yes,High,Yes,3,4,84.6,Reading/Writing,82.2,B
4585,25,Male,11.7,72.0,5,4,Yes,Low,No,0,6,76.7,Visual,87.2,B
4586,25,Male,15.0,98.4,5,9,Yes,High,No,4,1,72.0,Kinesthetic,100,A
4587,27,Male,11.7,77.5,5,2,No,Low,No,5,4,96.1,Kinesthetic,88.4,B
4588,26,Female,12.7,69.4,9,7,No,Low,No,2,4,73.9,Visual,86.9,B
4589,19,Female,9.1,88.6,4,8,Yes,High,No,2,2,67.5,Kinesthetic,79.1,B
4590,30,Male,17.1,87.5,4,4,Yes,High,Yes,1,10,63.6,Kinesthetic,100,A
4591,26,Female,10.0,59.8,8,2,No,High,No,1,4,66.3,Reading/Writing,85.3,B
